source,target,weight
A5031994008,A5055042504,1
A5031994008,A5052329546,1
A5031994008,A5033922417,1
A5053050741,A5121012343,1
A5053050741,A5120981353,1
A5053050741,A5120992317,1
A5053050741,A5065506534,1
A5053050741,A5120953003,1
A5053050741,A5058104633,1
A5053050741,A5120968951,1
A5053050741,A5044825873,1
A5053050741,A5120996342,1
A5053050741,A5055042504,1
A5053050741,A5052329546,1
A5053050741,A5033922417,1
A5053050741,A5135174498,1
A5053050741,A5121830684,1
A5053050741,A5135206950,1
A5053050741,A5135276087,1
A5053050741,A5135197974,1
A5053050741,A5059489963,1
A5053050741,A5135268164,1
A5053050741,A5135216739,1
A5053050741,A5135121032,1
A5053050741,A5121050176,1
A5053050741,A5079443977,1
A5053050741,A5135158832,1
A5053050741,A5135236530,1
A5121012343,A5120981353,1
A5121012343,A5120992317,1
A5121012343,A5065506534,1
A5121012343,A5120953003,1
A5121012343,A5058104633,1
A5121012343,A5120968951,1
A5121012343,A5044825873,1
A5121012343,A5120996342,1
A5121012343,A5055042504,1
A5121012343,A5052329546,1
A5121012343,A5033922417,1
A5120981353,A5120992317,1
A5120981353,A5065506534,1
A5120981353,A5120953003,1
A5120981353,A5058104633,1
A5120981353,A5120968951,1
A5120981353,A5044825873,1
A5120981353,A5120996342,1
A5120981353,A5055042504,1
A5120981353,A5052329546,1
A5120981353,A5033922417,1
A5120992317,A5065506534,1
A5120992317,A5120953003,1
A5120992317,A5058104633,1
A5120992317,A5120968951,1
A5120992317,A5044825873,1
A5120992317,A5120996342,1
A5120992317,A5055042504,1
A5120992317,A5052329546,1
A5120992317,A5033922417,1
A5065506534,A5120953003,1
A5065506534,A5058104633,1
A5065506534,A5120968951,1
A5065506534,A5044825873,1
A5065506534,A5120996342,1
A5065506534,A5055042504,1
A5065506534,A5052329546,1
A5065506534,A5033922417,1
A5120953003,A5058104633,1
A5120953003,A5120968951,1
A5120953003,A5044825873,1
A5120953003,A5120996342,1
A5120953003,A5055042504,1
A5120953003,A5052329546,1
A5120953003,A5033922417,1
A5058104633,A5120968951,1
A5058104633,A5044825873,1
A5058104633,A5120996342,1
A5058104633,A5055042504,1
A5058104633,A5052329546,1
A5058104633,A5033922417,1
A5120968951,A5044825873,1
A5120968951,A5120996342,1
A5120968951,A5055042504,1
A5120968951,A5052329546,1
A5120968951,A5033922417,1
A5044825873,A5120996342,1
A5044825873,A5055042504,1
A5044825873,A5052329546,1
A5044825873,A5033922417,1
A5120996342,A5055042504,1
A5120996342,A5052329546,1
A5120996342,A5033922417,1
A5055042504,A5052329546,1
A5055042504,A5033922417,1
A5052329546,A5033922417,1
A5075229392,A5121014707,1
A5075229392,A5061019153,1
A5075229392,A5120984488,1
A5075229392,A5120974622,1
A5075229392,A5064125102,1
A5121014707,A5061019153,1
A5121014707,A5120984488,1
A5121014707,A5120974622,1
A5121014707,A5064125102,1
A5061019153,A5120984488,1
A5061019153,A5120974622,1
A5061019153,A5064125102,1
A5120984488,A5120974622,1
A5120984488,A5064125102,1
A5120974622,A5064125102,1
A5121038845,A5121050124,2
A5121050124,LOCAL_A000556,1
A5121050124,A5130697482,1
A5121050124,A5130678885,1
LOCAL_A000089,A5038180308,1
LOCAL_A000089,A5035110418,1
A5038180308,A5035110418,1
A5121361644,A5002377783,1
LOCAL_A000528,A5055270754,1
A5055270754,A5110786089,1
A5121452694,A5121514013,1
A5121452694,A5126349317,1
A5121452694,A5122355350,1
A5121452694,A5126318146,1
A5121452694,A5136188560,1
A5121452694,A5136217108,1
A5121452694,A5136234928,1
A5121452694,A5136219938,1
A5121452694,A5136190142,1
A5121452694,A5136180805,1
A5121452694,A5125543565,1
A5121452694,A5125536071,1
A5121452694,A5101114148,1
A5121514013,A5101278247,1
A5121514013,A5129989055,1
A5121514013,A5135400802,1
A5121514013,A5135356426,1
A5038711387,A5003055047,1
A5038711387,A5112947648,1
A5038711387,A5121474607,1
A5038711387,A5121465761,1
A5038711387,A5043639014,1
A5038711387,A5000794649,1
A5038711387,A5121471224,1
A5038711387,A5121476018,1
A5038711387,A5121471388,1
A5038711387,A5034359529,1
A5038711387,A5121460221,1
A5003055047,A5112947648,1
A5003055047,A5121474607,1
A5003055047,A5121465761,1
A5003055047,A5043639014,1
A5003055047,A5000794649,1
A5003055047,A5121471224,1
A5003055047,A5121476018,1
A5003055047,A5121471388,1
A5003055047,A5034359529,1
A5003055047,A5121460221,1
A5112947648,A5121474607,1
A5112947648,A5121465761,1
A5112947648,A5043639014,1
A5112947648,A5000794649,1
A5112947648,A5121471224,1
A5112947648,A5121476018,1
A5112947648,A5121471388,1
A5112947648,A5034359529,1
A5112947648,A5121460221,1
A5121474607,A5121465761,1
A5121474607,A5043639014,1
A5121474607,A5000794649,1
A5121474607,A5121471224,1
A5121474607,A5121476018,1
A5121474607,A5121471388,1
A5121474607,A5034359529,1
A5121474607,A5121460221,1
A5121465761,A5043639014,1
A5121465761,A5000794649,1
A5121465761,A5121471224,1
A5121465761,A5121476018,1
A5121465761,A5121471388,1
A5121465761,A5034359529,1
A5121465761,A5121460221,1
A5043639014,A5000794649,1
A5043639014,A5121471224,1
A5043639014,A5121476018,1
A5043639014,A5121471388,1
A5043639014,A5034359529,1
A5043639014,A5121460221,1
A5000794649,A5121471224,1
A5000794649,A5121476018,1
A5000794649,A5121471388,1
A5000794649,A5034359529,1
A5000794649,A5121460221,1
A5121471224,A5121476018,1
A5121471224,A5121471388,1
A5121471224,A5034359529,1
A5121471224,A5121460221,1
A5121476018,A5121471388,1
A5121476018,A5034359529,1
A5121476018,A5121460221,1
A5121471388,A5034359529,1
A5121471388,A5121460221,1
A5034359529,A5121460221,1
A5121616489,A5121658844,1
A5121616489,A5043987756,1
A5121658844,A5043987756,1
A5121763713,A5121760197,1
A5121763713,A5121813198,1
A5121763713,A5121798944,1
A5121760197,A5121813198,1
A5121760197,A5121798944,1
A5121813198,A5121798944,1
A5121968098,A5121964248,1
A5121968098,A5073055413,1
A5121968098,A5121948811,1
A5121968098,A5121929092,1
A5121968098,A5121951039,1
A5121968098,A5121972120,1
A5121968098,A5121943369,1
A5121968098,A5121974717,1
A5121968098,A5085874769,1
A5121968098,A5121974331,1
A5121968098,A5121950089,1
A5121968098,A5102556818,1
A5121968098,A5121977166,1
A5121968098,A5121970945,1
A5121964248,A5073055413,1
A5121964248,A5121948811,1
A5121964248,A5121929092,1
A5121964248,A5121951039,1
A5121964248,A5121972120,1
A5121964248,A5121943369,1
A5121964248,A5121974717,1
A5121964248,A5085874769,1
A5121964248,A5121974331,1
A5121964248,A5121950089,1
A5121964248,A5102556818,1
A5121964248,A5121977166,1
A5121964248,A5121970945,1
A5073055413,A5121948811,1
A5073055413,A5121929092,1
A5073055413,A5121951039,1
A5073055413,A5121972120,1
A5073055413,A5121943369,1
A5073055413,A5121974717,3
A5073055413,A5085874769,1
A5073055413,A5121974331,2
A5073055413,A5121950089,3
A5073055413,A5102556818,1
A5073055413,A5121977166,1
A5073055413,A5121970945,1
A5073055413,A5125899320,1
A5073055413,A5132988298,1
A5073055413,A5132986591,1
A5073055413,A5132990251,1
A5073055413,A5132976383,1
A5073055413,A5132997043,1
A5073055413,A5132979210,1
A5073055413,A5132984408,1
A5073055413,A5132998477,1
A5073055413,A5132988667,1
A5073055413,A5132980108,1
A5073055413,A5134539793,1
A5073055413,A5019745875,1
A5073055413,A5134528492,1
A5073055413,A5134489233,1
A5073055413,A5134548566,1
A5073055413,A5134553459,1
A5073055413,A5134546392,1
A5073055413,A5134550811,1
A5121948811,A5121929092,1
A5121948811,A5121951039,1
A5121948811,A5121972120,1
A5121948811,A5121943369,1
A5121948811,A5121974717,1
A5121948811,A5085874769,1
A5121948811,A5121974331,1
A5121948811,A5121950089,1
A5121948811,A5102556818,1
A5121948811,A5121977166,1
A5121948811,A5121970945,1
A5121929092,A5121951039,1
A5121929092,A5121972120,1
A5121929092,A5121943369,1
A5121929092,A5121974717,1
A5121929092,A5085874769,1
A5121929092,A5121974331,1
A5121929092,A5121950089,1
A5121929092,A5102556818,1
A5121929092,A5121977166,1
A5121929092,A5121970945,1
A5121951039,A5121972120,1
A5121951039,A5121943369,1
A5121951039,A5121974717,1
A5121951039,A5085874769,1
A5121951039,A5121974331,1
A5121951039,A5121950089,1
A5121951039,A5102556818,1
A5121951039,A5121977166,1
A5121951039,A5121970945,1
A5121972120,A5121943369,1
A5121972120,A5121974717,1
A5121972120,A5085874769,1
A5121972120,A5121974331,1
A5121972120,A5121950089,1
A5121972120,A5102556818,1
A5121972120,A5121977166,1
A5121972120,A5121970945,1
A5121943369,A5121974717,2
A5121943369,A5085874769,1
A5121943369,A5121974331,2
A5121943369,A5121950089,2
A5121943369,A5102556818,1
A5121943369,A5121977166,1
A5121943369,A5121970945,1
A5121943369,A5130388406,1
A5121943369,A5125899320,1
A5121943369,A5130325740,1
A5121943369,A5041758579,1
A5121943369,A5130396600,1
A5121943369,A5045349106,1
A5121943369,A5130335043,1
A5121943369,A5130355847,1
A5121943369,A5130332417,1
A5121943369,A5130406462,1
A5121943369,A5022935112,1
A5121943369,A5130343899,1
A5121974717,A5085874769,1
A5121974717,A5121974331,3
A5121974717,A5121950089,5
A5121974717,A5102556818,1
A5121974717,A5121977166,1
A5121974717,A5121970945,1
A5121974717,A5130084594,1
A5121974717,A5129878561,1
A5121974717,A5130102011,1
A5121974717,A5130160039,1
A5121974717,A5130388406,1
A5121974717,A5125899320,2
A5121974717,A5130325740,1
A5121974717,A5041758579,1
A5121974717,A5130396600,1
A5121974717,A5045349106,1
A5121974717,A5130335043,1
A5121974717,A5130355847,1
A5121974717,A5130332417,1
A5121974717,A5130406462,1
A5121974717,A5022935112,1
A5121974717,A5130343899,1
A5121974717,A5132988298,1
A5121974717,A5132986591,1
A5121974717,A5132990251,1
A5121974717,A5132976383,1
A5121974717,A5132997043,1
A5121974717,A5132979210,1
A5121974717,A5132984408,1
A5121974717,A5132998477,1
A5121974717,A5132988667,1
A5121974717,A5132980108,1
A5121974717,A5134539793,1
A5121974717,A5019745875,1
A5121974717,A5134528492,1
A5121974717,A5134489233,1
A5121974717,A5134548566,1
A5121974717,A5134553459,1
A5121974717,A5134546392,1
A5121974717,A5134550811,1
A5085874769,A5121974331,1
A5085874769,A5121950089,1
A5085874769,A5102556818,1
A5085874769,A5121977166,1
A5085874769,A5121970945,1
A5121974331,A5121950089,3
A5121974331,A5102556818,1
A5121974331,A5121977166,1
A5121974331,A5121970945,1
A5121974331,A5130388406,1
A5121974331,A5125899320,2
A5121974331,A5130325740,1
A5121974331,A5041758579,1
A5121974331,A5130396600,1
A5121974331,A5045349106,1
A5121974331,A5130335043,1
A5121974331,A5130355847,1
A5121974331,A5130332417,1
A5121974331,A5130406462,1
A5121974331,A5022935112,1
A5121974331,A5130343899,1
A5121974331,A5132988298,1
A5121974331,A5132986591,1
A5121974331,A5132990251,1
A5121974331,A5132976383,1
A5121974331,A5132997043,1
A5121974331,A5132979210,1
